id = 999
editor = JSAG

### Experiment

collaboration = CLAS
process = ep2epgamma
exptype = fixed target
year = 2025
reference = arXiv:9999.99999
inspiretex = Alvarado:2026saf


### Scattering Process

frame = Trento

in1particle = em
in1energy = 10.6
in1energyunit = GeV
in1polarizationvector = L
in1polarization = +1

in2particle = p

out1particle = em
out2particle = p
out3particle = gamma


### Observable 
# A_{LU}


y1name = ALU
y1namelong = Beam Spin Asymmetry
y1unit = 1
y1value = column5
y1errorstatistic = column6 
y1errorsystematic = column7 


### x-axes

x1name = Q2
x1unit = GeV^2
x1value = column1

x2name = xB
x2unit = 1
x2value = column2

x3name = tm
x3unit = GeV^2
x3value = column3

x4name = phi
x4unit = deg
x4value = column4

### Data
#
#  CLAS 2026 ALU
#                               error
# Q2    xB    -t   phi  ALU   stat  syst
#########################################
2.518 0.159 0.0322917 305.2 -0.1607 0.0944 0.0453
2.521 0.16 0.0327369 326.5 0.0373 0.0826 0.025
2.798 0.195 0.0968267 11 0.0405 0.0111 0.0016
2.807 0.198 0.09613 32.8 0.1092 0.0133 0.0032
2.789 0.207 0.0949842 55.4 0.174 0.0175 0.0055
2.757 0.214 0.093917 78.5 0.2437 0.0206 0.007
2.756 0.215 0.094284 101.4 0.2341 0.0214 0.0059
2.76 0.213 0.0940305 123.6 0.1856 0.0222 0.0053
2.771 0.212 0.0934781 146.2 0.1282 0.0224 0.0057
2.767 0.211 0.0934257 168.5 0.0298 0.0227 0.0016
2.771 0.212 0.0938179 190.8 -0.0217 0.0245 0.0023
2.775 0.214 0.0928846 213.3 -0.1105 0.0268 0.0035
2.773 0.22 0.0930615 235.7 -0.2349 0.0295 0.0063
2.771 0.222 0.0918863 258.7 -0.2334 0.031 0.0086
2.797 0.22 0.0924472 282 -0.1741 0.028 0.0085
2.83 0.204 0.0940097 305.3 -0.1507 0.0206 0.0045
2.814 0.196 0.0959719 327.3 -0.1125 0.0137 0.0028
2.799 0.194 0.0968182 349.2 -0.0025 0.0111 0.0009
2.787 0.189 0.0580836 11.1 0.0516 0.023 0.0032
2.792 0.19 0.0579089 33 0.0719 0.0254 0.0024
2.765 0.192 0.0574715 55.8 0.1272 0.03 0.0048
2.746 0.197 0.0573391 78.4 0.1498 0.0345 0.0054
2.733 0.199 0.0576335 101.5 0.1698 0.0366 0.0051
2.722 0.198 0.0572024 123.4 0.1806 0.0365 0.0058
2.723 0.198 0.0573321 146 0.0963 0.0385 0.0051
2.711 0.197 0.0567675 168.8 0.0403 0.0379 0.0074
2.726 0.198 0.0575447 191.3 -0.0522 0.0384 0.0041
2.741 0.197 0.0571295 213.7 -0.1473 0.0407 0.0069
2.731 0.199 0.056719 235.9 -0.1058 0.0406 0.007
2.743 0.2 0.0562235 258.3 -0.205 0.0433 0.0081
2.763 0.197 0.0564845 281.9 -0.1712 0.04 0.0072
2.784 0.193 0.0571235 304.7 -0.1494 0.0326 0.0047
2.799 0.189 0.058141 327.1 -0.0535 0.026 0.0016
2.786 0.188 0.0580853 349.1 -0.0195 0.0227 0.0042
2.769 0.175 0.035 11.6 -0.1939 0.1771 0.0029
2.789 0.177 0.035 32.7 -0.1161 0.1277 0.0095
2.803 0.178 0.035 56.9 0.1877 0.1441 0.0067
2.758 0.177 0.035 79.1 -0.0358 0.2003 0.0224
2.687 0.178 0.035 100.5 0.3781 0.1783 0.0464
2.697 0.179 0.035 122.4 -0.0608 0.1844 0.0146
2.782 0.18 0.035 146.7 -0.1105 0.2035 0.0235
2.624 0.177 0.035 167.6 0.1544 0.2115 0.005
2.666 0.18 0.035 191.8 0.0538 0.2282 0.0016
2.663 0.177 0.035 213.6 -0.5383 0.1653 0.015
2.72 0.181 0.035 237.1 0.036 0.2058 0.0083
2.712 0.178 0.035 260 -0.0278 0.1763 0.0108
2.806 0.176 0.035 283 -0.1003 0.1489 0.0088
2.773 0.177 0.035 305.3 -0.021 0.1564 0.0081
2.779 0.177 0.035 328 -0.0313 0.1476 0.0146
2.778 0.176 0.035 349.6 -0.2836 0.1126 0.0207
2.811 0.283 0.107111 11 0.0025 0.0592 0.018
2.796 0.284 0.106028 33.5 0.1073 0.0651 0.0104
2.81 0.283 0.106675 56.3 0.15 0.0675 0.0132
2.808 0.283 0.106596 78.5 0.2384 0.0647 0.0112
2.812 0.283 0.105457 100.3 0.1147 0.0736 0.0134
2.813 0.284 0.105827 124 0.1554 0.071 0.022
2.826 0.284 0.105311 146.3 0.1891 0.0755 0.0154
2.836 0.284 0.105484 167.9 0.0897 0.0761 0.0306
2.844 0.285 0.106406 191.1 0.0497 0.0777 0.0187
2.847 0.285 0.106265 213.5 0.0361 0.0844 0.0209
2.781 0.283 0.105443 236.5 -0.1039 0.0878 0.0096
2.825 0.285 0.106893 259.6 -0.363 0.0755 0.0167
2.802 0.284 0.10678 304.2 -0.1031 0.0703 0.0134
2.828 0.284 0.106805 326.3 -0.0982 0.0657 0.0089
2.82 0.283 0.106625 349.4 -0.0797 0.0658 0.017
3.504 0.225 0.0984794 10.7 0.0204 0.0282 0.0049
3.511 0.228 0.0979199 32.9 0.1004 0.0338 0.0062
3.522 0.237 0.0970705 55.7 0.0596 0.0434 0.0098
3.523 0.242 0.0975547 78.7 0.2083 0.0497 0.007
3.565 0.243 0.0979035 101.3 0.1593 0.0491 0.0053
3.568 0.243 0.0962608 123.9 0.0941 0.0485 0.0068
3.551 0.242 0.0966882 146.1 0.1054 0.0493 0.0079
3.573 0.242 0.0969257 168.7 -0.0241 0.048 0.0042
3.57 0.242 0.0956928 191.3 -0.0957 0.0516 0.0065
3.565 0.243 0.0952997 214 -0.1216 0.0557 0.0092
3.551 0.245 0.0941724 236.1 -0.2027 0.0605 0.0076
3.55 0.245 0.0941346 258.2 -0.1708 0.0649 0.0063
3.536 0.24 0.0930691 282.5 -0.2316 0.0623 0.0102
3.521 0.234 0.0942456 304.9 -0.1473 0.0489 0.0085
3.516 0.228 0.0977069 327.3 -0.14 0.034 0.0072
3.506 0.226 0.0985757 349.3 -0.0108 0.0277 0.0054
3.422 0.219 0.0613866 33.9 -0.0891 0.1051 0.0099
3.443 0.221 0.0606624 78.2 0.0552 0.1161 0.0105
3.396 0.223 0.060785 102.4 0.2733 0.1189 0.0111
3.414 0.223 0.0624657 123.9 0.2562 0.1159 0.0127
3.428 0.224 0.0623289 146.5 -0.01 0.1148 0.0085
3.414 0.226 0.0627854 168.5 -0.0957 0.1156 0.0067
3.437 0.226 0.0624676 192 0.0166 0.1218 0.0031
3.399 0.222 0.0610031 214 -0.1196 0.1212 0.0089
3.424 0.224 0.061773 235.7 0.1024 0.1194 0.0046
3.419 0.223 0.0609015 259.2 -0.0495 0.1219 0.0117
3.448 0.218 0.0600429 303.9 -0.3247 0.1189 0.0131
3.422 0.217 0.061051 326.8 0.0654 0.091 0.0094
3.428 0.215 0.0611734 349.2 -0.0296 0.0924 0.003
3.795 0.283 0.1068 12 -0.041 0.1109 0.0152
3.818 0.284 0.107728 33.9 0.0124 0.0698 0.0078
3.85 0.284 0.107464 55.6 0.0674 0.0676 0.0076
3.866 0.285 0.107947 78.2 0.0882 0.0739 0.0069
3.845 0.284 0.10694 100.5 0.1836 0.0688 0.0102
3.938 0.284 0.107312 123.3 0.0936 0.07 0.0087
3.971 0.284 0.107933 146.2 0.1398 0.0699 0.0098
3.916 0.285 0.106948 168.3 0.138 0.0707 0.0074
3.947 0.284 0.107784 190.8 -0.0571 0.0783 0.0127
3.888 0.284 0.106508 213.8 -0.1109 0.0793 0.007
3.899 0.283 0.106194 236.6 -0.2254 0.0838 0.0112
3.864 0.286 0.106472 259.7 -0.0248 0.0828 0.0107
3.798 0.284 0.106967 326.3 -0.1458 0.0711 0.0078
